Gene_name	Species_name	Seq.Identity
ADRA1B	Neopsephotus_bourkii	64.5
ADRA1B	Nestor_notabilis	61.5
ADRA1B	Nipponia_nippon	61.9
ADRA1B	Nomascus_leucogenys	92.1
ADRA1B	Nothoprocta_perdicaria	61.9
ADRA1B	Numida_meleagris	61.0
ADRA1B	Nyctereutes_procyonoides	87.0
ADRA1B	Nyctibius_grandis	61.2
ADRA1B	Nycticebus_coucang	86.7
ADRA1B	Ochotona_curzoniae	85.8
ADRA1B	Ochotona_princeps	86.0
ADRA1B	Octodon_degus	86.4
ADRA1B	Odobenus_rosmarus_divergens	88.8
ADRA1B	Odocoileus_virginianus	87.4
ADRA1B	Oenanthe_melanoleuca	64.8
ADRA1B	Onychomys_torridus	84.5
ADRA1B	Onychostruthus_taczanowskii	66.0
ADRA1B	Opisthocomus_hoazin	61.3
ADRA1B	Orcinus_orca	88.0
ADRA1B	Ornithorhynchus_anatinus	70.5
ADRA1B	Orycteropus_afer_afer	86.5
ADRA1B	Oryctolagus_cuniculus	87.4
ADRA1B	Oryx_dammah	87.4
ADRA1B	Otolemur_garnettii	87.6
ADRA1B	Ovis_aries	87.5
ADRA1B	Ovis_canadensis	87.4
ADRA1B	Oxyura_jamaicensis	59.8
ADRA1B	Pan_paniscus	92.7
ADRA1B	Panthera_leo	88.7
ADRA1B	Panthera_onca	88.8
ADRA1B	Panthera_pardus	88.7
ADRA1B	Panthera_tigris	88.7
ADRA1B	Panthera_uncia	88.7
ADRA1B	Pan_troglodytes	99.1
ADRA1B	Papio_anubis	91.8
ADRA1B	Parus_major	64.1
ADRA1B	Passer_domesticus	66.5
ADRA1B	Passer_montanus	66.6
ADRA1B	Patagioenas_fasciata	62.1
ADRA1B	Pelecanus_crispus	61.9
ADRA1B	Pelobates_fuscus	52.0
ADRA1B	Pelodiscus_sinensis	59.8
ADRA1B	Perognathus_longimembris_pacificus	62.2
ADRA1B	Peromyscus_californicus_insignis	84.8
ADRA1B	Peromyscus_eremicus	84.8
ADRA1B	Peromyscus_leucopus	84.9
ADRA1B	Peromyscus_maniculatus_bairdii	84.8
ADRA1B	Petaurus_breviceps_papuanus	72.8
ADRA1B	Pezoporus_flaviventris	63.9
ADRA1B	Pezoporus_occidentalis	63.0
ADRA1B	Pezoporus_wallicus	63.8
ADRA1B	Phacochoerus_africanus	87.6
ADRA1B	Phaenicophaeus_curvirostris	61.4
ADRA1B	Phaethon_lepturus	61.9
ADRA1B	Phalacrocorax_carbo	61.4
ADRA1B	Phascolarctos_cinereus	73.8
ADRA1B	Phasianus_colchicus	59.8
ADRA1B	Phoca_vitulina	88.9
ADRA1B	Phocoena_phocoena	88.0
ADRA1B	Phocoena_sinus	88.0
ADRA1B	Phodopus_roborovskii	84.3
ADRA1B	Phyllostomus_discolor	86.6
ADRA1B	Phyllostomus_hastatus	87.0
ADRA1B	Physeter_macrocephalus	87.9
ADRA1B	Piliocolobus_tephrosceles	91.7
ADRA1B	Pipistrellus_kuhlii	86.3
ADRA1B	Pipra_filicauda	62.5
ADRA1B	Poecile_atricapillus	64.3
ADRA1B	Pogoniulus_pusillus	61.4
ADRA1B	Pongo_abelii	92.5
ADRA1B	Pongo_pygmaeus	92.6
ADRA1B	Prinia_subflava	65.8
ADRA1B	Prionailurus_bengalensis	88.5
ADRA1B	Prionailurus_viverrinus	88.6
ADRA1B	Propithecus_coquereli	89.4
ADRA1B	Protopterus_annectens	53.0
ADRA1B	Pseudophryne_corroboree	54.6
ADRA1B	Pseudopipra_pipra	62.0
ADRA1B	Pseudopodoces_humilis	64.4
ADRA1B	Pseudorca_crassidens	88.1
ADRA1B	Pteronotus_mesoamericanus	87.4
ADRA1B	Pteropus_alecto	64.6
ADRA1B	Pteropus_giganteus	88.1
ADRA1B	Pteropus_vampyrus	54.6
ADRA1B	Puma_concolor	77.4
ADRA1B	Puma_yagouaroundi	88.7
ADRA1B	Pygoscelis_adeliae	62.2
ADRA1B	Pyrgilauda_ruficollis	65.8
ADRA1B	Rana_temporaria	56.5
ADRA1B	Ranitomeya_imitator	54.8
ADRA1B	Rattus_norvegicus	84.2
ADRA1B	Rattus_rattus	84.4
ADRA1B	Rhea_pennata	61.6
ADRA1B	Rhinatrema_bivittatum	64.0
ADRA1B	Rhinolophus_ferrumequinum	86.9
ADRA1B	Rhinopithecus_bieti	67.9
ADRA1B	Rhinopithecus_roxellana	92.0
ADRA1B	Rissa_tridactyla	61.0
ADRA1B	Rousettus_aegyptiacus	88.0
ADRA1B	Saccopteryx_bilineata	87.4
ADRA1B	Saccopteryx_leptura	87.7
ADRA1B	Saimiri_boliviensis	90.7
ADRA1B	Sapajus_apella	91.0
ADRA1B	Sarcophilus_harrisii	72.3
ADRA1B	Sciurus_carolinensis	88.3
ADRA1B	Serinus_canaria	66.3
ADRA1B	Sorex_araneus	79.7
ADRA1B	Sorex_fumeus	80.3
ADRA1B	Spea_bombifrons	52.5
ADRA1B	Strigops_habroptila	61.6
ADRA1B	Struthio_camelus	61.5
ADRA1B	Sturnira_hondurensis	87.1
ADRA1B	Sturnus_vulgaris	65.1
ADRA1B	Suncus_etruscus	80.2
ADRA1B	Suricata_suricatta	69.4
ADRA1B	Sus_scrofa	87.7
ADRA1B	Sylvia_atricapilla	64.1
ADRA1B	Symphalangus_syndactylus	98.6
ADRA1B	Tachyglossus_aculeatus	71.3
ADRA1B	Taeniopygia_guttata	65.7
ADRA1B	Talpa_occidentalis	87.3
ADRA1B	Terrapene_triunguis	62.2
ADRA1B	Theropithecus_gelada	91.9
ADRA1B	Tinamus_guttatus	62.2
ADRA1B	Trachemys_scripta_elegans	62.2
ADRA1B	Trachypithecus_francoisi	91.9
ADRA1B	Trichechus_manatus_latirostris	87.2
ADRA1B	Trichosurus_vulpecula	73.1
ADRA1B	Tursiops_truncatus	88.1
ADRA1B	Tympanuchus_pallidicinctus	61.9
ADRA1B	Tyto_alba	62.1
ADRA1B	Urocitellus_parryii	88.2
ADRA1B	Ursus_americanus	89.1
ADRA1B	Ursus_arctos	89.1
ADRA1B	Ursus_maritimus	89.1
ADRA1B	Vicugna_pacos	55.1
ADRA1B	Vidua_chalybeata	65.7
ADRA1B	Vidua_macroura	65.7
ADRA1B	Vombatus_ursinus	73.2
ADRA1B	Vulpes_lagopus	86.1
ADRA1B	Vulpes_vulpes	62.3
ADRA1B	Xenopus_tropicalis	49.6
ADRA1B	Zalophus_californianus	89.0
ADRA1B	Zonotrichia_albicollis	66.2
ADRA1B	Zonotrichia_leucophrys_gambelii	66.2
ARL11	Acanthisitta_chloris	61.1
ARL11	Acanthochromis_polyacanthus	50.8
ARL11	Acanthopagrus_latus	50.4
ARL11	Accipiter_gentilis	59.2
ARL11	Acinonyx_jubatus	80.9
ARL11	Acomys_russatus	74.6
ARL11	Agelaius_phoeniceus	63.6
ARL11	Ailuropoda_melanoleuca	79.3
ARL11	Alexandromys_fortis	63.4
ARL11	Alligator_mississippiensis	59.2
ARL11	Alligator_sinensis	55.8
ARL11	Alosa_alosa	52.0
ARL11	Alosa_sapidissima	52.2
ARL11	Ambystoma_mexicanum	56.8
ARL11	Amia_calva	52.0
ARL11	Ammospiza_caudacuta	64.0
ARL11	Ammospiza_nelsoni	64.0
ARL11	Amphiprion_ocellaris	51.0
ARL11	Anarrhichthys_ocellatus	51.0
ARL11	Anas_acuta	62.5
ARL11	Anas_platyrhynchos	63.1
ARL11	Anguilla_anguilla	50.9
ARL11	Anguilla_rostrata	50.7
ARL11	Anomalospiza_imberbis	56.6
ARL11	Anoplopoma_fimbria	54.2
ARL11	Anser_cygnoides	62.2
ARL11	Antechinus_flavipes	68.2
ARL11	Antennarius_striatus	50.8
ARL11	Antrostomus_carolinensis	61.6
ARL11	Aotus_nancymaae	92.5
ARL11	Apaloderma_vittatum	63.4
ARL11	Aphelocoma_coerulescens	61.7
ARL11	Apodemus_sylvaticus	67.3
ARL11	Aptenodytes_forsteri	62.7
ARL11	Apus_apus	62.6
ARL11	Aquila_chrysaetos_chrysaetos	58.0
ARL11	Archocentrus_centrarchus	48.6
ARL11	Arvicanthis_niloticus	75.7
ARL11	Arvicola_amphibius	75.2
ARL11	Astyanax_mexicanus	52.6
ARL11	Athene_cunicularia	61.4
ARL11	Austrofundulus_limnaeus	49.0
ARL11	Aythya_fuligula	45.3
ARL11	Balaenoptera_acutorostrata	83.4
ARL11	Balaenoptera_musculus	82.9
ARL11	Balaenoptera_ricei	82.4
ARL11	Balearica_regulorum_gibbericeps	58.2
ARL11	Betta_splendens	49.1
ARL11	Boleophthalmus_pectinirostris	47.8
ARL11	Bombina_bombina	53.9
ARL11	Bos_indicus_x_Bos_taurus	80.3
ARL11	Bos_javanicus	78.9
ARL11	Bos_mutus	78.7
ARL11	Bos_taurus	79.7
ARL11	Brachionichthys_hirsutus	55.6
ARL11	Brienomyrus_brachyistius	50.7
ARL11	Bubalus_bubalis	80.7
ARL11	Bubalus_kerabau	80.1
ARL11	Buceros_rhinoceros_silvestris	59.8
ARL11	Budorcas_taxicolor	75.5
ARL11	Bufo_bufo	53.7
ARL11	Bufo_gargarizans	54.4
ARL11	Calidris_pugnax	60.4
ARL11	Callithrix_jacchus	92.0
ARL11	Callorhinchus_milii	52.5
ARL11	Callorhinus_ursinus	80.3
ARL11	Caloenas_nicobarica	59.3
ARL11	Calypte_anna	61.7
ARL11	Camelus_bactrianus	77.9
ARL11	Camelus_dromedarius	78.4
ARL11	Camelus_ferus	77.9
ARL11	Capra_hircus	75.7
ARL11	Capricornis_sumatraensis	75.7
ARL11	Caretta_caretta	60.5
ARL11	Cariama_cristata	62.3
ARL11	Carlito_syrichta	87.6
ARL11	Castor_canadensis	77.2
ARL11	Catharus_ustulatus	55.0
ARL11	Cavia_porcellus	78.7
ARL11	Cebidichthys_violaceus	52.9
ARL11	Cebus_imitator	92.0
ARL11	Centrocercus_urophasianus	60.8
ARL11	Centropristis_striata	53.4
ARL11	Ceratotherium_simum_simum	79.1
ARL11	Cercocebus_atys	96.6
ARL11	Cervus_canadensis	77.2
ARL11	Cervus_elaphus	77.0
ARL11	Chaetura_pelagica	59.5
ARL11	Chamaea_fasciata	61.1
ARL11	Chanodichthys_erythropterus	49.2
ARL11	Chanos_chanos	48.5
ARL11	Charadrius_vociferus	60.2
ARL11	Cheilinus_undulatus	48.3
ARL11	Chelmon_rostratus	51.3
ARL11	Chelonia_mydas	60.4
ARL11	Chelonoidis_abingdonii	61.7
ARL11	Chinchilla_lanigera	79.1
ARL11	Chiroxiphia_lanceolata	59.3
ARL11	Chlamydotis_macqueenii	61.5
ARL11	Chlorocebus_sabaeus	96.3
ARL11	Choloepus_didactylus	56.7
ARL11	Chroicocephalus_ridibundus	62.0
ARL11	Chrysemys_picta_bellii	62.1
ARL11	Cinclus_cinclus	61.3
ARL11	Clarias_gariepinus	49.0
ARL11	Clinocottus_analis	53.6
ARL11	Clupea_harengus	49.9
ARL11	Colius_striatus	60.9
ARL11	Colobus_angolensis_palliatus	96.3
ARL11	Cololabis_saira	52.1
ARL11	Colossoma_macropomum	50.5
ARL11	Columba_livia	59.7
ARL11	Condylura_cristata	79.5
ARL11	Conger_conger	50.4
ARL11	Corapipo_altera	59.5
ARL11	Corvus_brachyrhynchos	58.2
ARL11	Corvus_cornix_cornix	62.1
ARL11	Corvus_hawaiiensis	62.2
ARL11	Corvus_kubaryi	63.1
ARL11	Corvus_moneduloides	61.9
ARL11	Corythoichthys_intestinalis	49.2
ARL11	Cottoperca_gobio	50.5
ARL11	Coturnix_japonica	58.9
ARL11	Cricetulus_griseus	75.1
ARL11	Ctenopharyngodon_idella	48.1
ARL11	Cuculus_canorus	56.7
ARL11	Cyanistes_caeruleus	63.1
ARL11	Cyclopterus_lumpus	54.2
ARL11	Cygnus_atratus	62.9
ARL11	Cygnus_olor	63.5
ARL11	Cynocephalus_volans	86.9
ARL11	Cynoglossus_semilaevis	49.4
ARL11	Cyprinodon_tularosa	50.4
ARL11	Cyprinodon_variegatus	50.1
ARL11	Cyprinus_carpio	50.5
ARL11	Cyrtonyx_montezumae	58.1
ARL11	Dama_dama	76.8
ARL11	Danio_aesculapii	54.1
ARL11	Danio_rerio	54.3
ARL11	Dasypus_novemcinctus	81.8
ARL11	Delphinapterus_leucas	79.0
ARL11	Delphinus_delphis	83.4
ARL11	Dendropsophus_ebraccatus	55.6
ARL11	Denticeps_clupeoides	47.1
ARL11	Dermochelys_coriacea	61.6
ARL11	Dicentrarchus_labrax	50.5
ARL11	Diceros_bicornis_minor	79.3
ARL11	Dipodomys_merriami	78.2
ARL11	Dipodomys_ordii	77.7
ARL11	Dipodomys_spectabilis	77.2
ARL11	Doryrhamphus_excisus	49.6
ARL11	Dromiciops_gliroides	70.1
ARL11	Dryobates_pubescens	62.5
ARL11	Dunckerocampus_dactyliophorus	46.4
ARL11	Echeneis_naucrates	50.1
ARL11	Egretta_garzetta	62.1
ARL11	Electrophorus_electricus	53.4
ARL11	Eleginops_maclovinus	52.0
ARL11	Elephantulus_edwardii	78.4
ARL11	Elephas_maximus_indicus	82.7
ARL11	Eleutherodactylus_coqui	56.3
ARL11	Embiotoca_jacksoni	34.0
ARL11	Empidonax_traillii	60.7
ARL11	Emydura_macquarii_macquarii	62.0
ARL11	Emys_orbicularis	61.1
ARL11	Engraulis_encrasicolus	55.9
ARL11	Enhydra_lutris_kenyoni	79.8
ARL11	Entelurus_aequoreus	45.7
ARL11	Epinephelus_fuscoguttatus	52.2
ARL11	Epinephelus_moara	43.6
ARL11	Eptesicus_fuscus	80.3
ARL11	Equus_asinus	81.5
ARL11	Equus_caballus	81.7
ARL11	Equus_przewalskii	81.7
ARL11	Equus_quagga	81.5
ARL11	Erinaceus_europaeus	74.4
ARL11	Eschrichtius_robustus	83.6
ARL11	Esox_lucius	52.6
ARL11	Etheostoma_cragini	40.7
ARL11	Eubalaena_glacialis	83.8
ARL11	Eulemur_rufifrons	87.4
ARL11	Eumetopias_jubatus	79.5
ARL11	Eurypyga_helias	61.5
ARL11	Falco_biarmicus	62.3
ARL11	Falco_cherrug	62.3
ARL11	Falco_naumanni	62.4
ARL11	Falco_peregrinus	62.7
ARL11	Falco_rusticolus	62.3
ARL11	Felis_catus	80.9
ARL11	Ficedula_albicollis	61.2
ARL11	Fukomys_damarensis	79.0
ARL11	Fundulus_heteroclitus	51.1
ARL11	Gadus_chalcogrammus	53.4
ARL11	Galeopterus_variegatus	86.6
ARL11	Gallus_gallus	56.5
ARL11	Gambusia_affinis	51.5
ARL11	Gasterosteus_aculeatus	54.1
ARL11	Gavia_stellata	63.1
ARL11	Geospiza_fortis	63.0
ARL11	Geotrypetes_seraphini	42.7
ARL11	Girardinichthys_multiradiatus	50.2
ARL11	Globicephala_melas	83.2
ARL11	Gopherus_evgoodei	62.8
ARL11	Gopherus_flavomarginatus	62.7
ARL11	Gorilla_gorilla_gorilla	99.3
ARL11	Gouania_willdenowi	49.9
ARL11	Gracilinanus_agilis	68.5
ARL11	Grammomys_surdaster	74.3
ARL11	Grus_americana	56.5
ARL11	Gymnodraco_acuticeps	54.1
ARL11	Gymnogyps_californianus	63.5
ARL11	Haemorhous_mexicanus	52.6
ARL11	Haliaeetus_albicilla	56.5
ARL11	Haliaeetus_leucocephalus	56.5
ARL11	Halichoerus_grypus	80.5
ARL11	Hemibagrus_wyckioides	49.4
ARL11	Heterocephalus_glaber	78.8
ARL11	Hippocampus_comes	49.7
ARL11	Hippocampus_zosterae	48.5
ARL11	Hippoglossus_hippoglossus	53.7
ARL11	Hippoglossus_stenolepis	49.6
ARL11	Hippopotamus_amphibius_kiboko	79.7
ARL11	Hipposideros_armiger	79.9
ARL11	Hirundo_rustica	63.9
ARL11	Homo_sapiens	100.0
ARL11	Hoplias_malabaricus	53.0
ARL11	Hyaena_hyaena	79.3
ARL11	Hyla_sarda	54.7
ARL11	Hylobates_moloch	98.6
ARL11	Hyperolius_riggenbachi	56.1
ARL11	Hypomesus_transpacificus	51.3
ARL11	Ictalurus_furcatus	52.4
ARL11	Ictalurus_punctatus	52.5
ARL11	Ictidomys_tridecemlineatus	80.7
ARL11	Indicator_indicator	62.0
ARL11	Jaculus_jaculus	75.4
ARL11	Kogia_breviceps	70.6
ARL11	Kryptolebias_marmoratus	45.4
ARL11	Labeo_rohita	48.4
ARL11	Labrus_bergylta	50.6
ARL11	Labrus_mixtus	50.9
ARL11	Lagenorhynchus_albirostris	83.9
ARL11	Lagenorhynchus_obliquidens	65.0
ARL11	Lagopus_leucura	60.7
ARL11	Lagopus_muta	60.8
ARL11	Lampris_incognitus	49.6
ARL11	Larimichthys_crocea	51.0
ARL11	Lates_calcarifer	51.3
ARL11	Lathamus_discolor	61.9
ARL11	Latimeria_chalumnae	53.4
ARL11	Lemur_catta	85.5
ARL11	Leopardus_geoffroyi	80.5
ARL11	Lepidothrix_coronata	58.7
ARL11	Lepisosteus_oculatus	56.8
ARL11	Leptonychotes_weddellii	80.1
ARL11	Lepus_europaeus	79.9
ARL11	Limanda_limanda	52.0
ARL11	Lipotes_vexillifer	83.6
ARL11	Lonchura_striata	54.1
ARL11	Lontra_canadensis	80.0
ARL11	Loxodonta_africana	82.4
ARL11	Lutra_lutra	80.1
ARL11	Lynx_canadensis	80.7
ARL11	Lynx_rufus	80.9
ARL11	Macaca_fascicularis	96.1
ARL11	Macaca_mulatta	96.1
ARL11	Macaca_nemestrina	95.7
ARL11	Macaca_thibetana_thibetana	95.7
ARL11	Malaclemys_terrapin_pileata	61.1
ARL11	Manacus_candei	63.1
ARL11	Manacus_vitellinus	63.4
ARL11	Mandrillus_leucophaeus	96.8
ARL11	Manis_pentadactyla	56.3
ARL11	Marmota_flaviventris	82.7
ARL11	Marmota_marmota_marmota	82.7
ARL11	Marmota_monax	83.1
ARL11	Mastacembelus_armatus	51.0
ARL11	Mastomys_coucha	74.7
ARL11	Mauremys_mutica	61.4
ARL11	Mauremys_reevesii	60.5
ARL11	Megalobrama_amblycephala	50.9
ARL11	Megalops_cyprinoides	55.0
ARL11	Melanerpes_formicivorus	64.1
ARL11	Melanotaenia_boesemani	51.5
ARL11	Meleagris_gallopavo	59.8
ARL11	Meles_meles	80.1
ARL11	Melopsittacus_undulatus	63.5
ARL11	Melospiza_georgiana	64.7
ARL11	Melospiza_melodia_melodia	64.7
ARL11	Melozone_crissalis	64.6
ARL11	Meriones_unguiculatus	48.9
ARL11	Merops_nubicus	61.2
ARL11	Mesocricetus_auratus	76.1
ARL11	Mesoplodon_densirostris	84.1
ARL11	Microcaecilia_unicolor	60.6
ARL11	Microcebus_murinus	84.4
ARL11	Micropterus_salmoides	54.8
ARL11	Microtus_ochrogaster	74.2
ARL11	Miniopterus_natalensis	80.0
ARL11	Mirounga_angustirostris	80.0
ARL11	Mirounga_leonina	79.6
ARL11	Misgurnus_anguillicaudatus	48.8
ARL11	Molossus_molossus	72.9
ARL11	Molothrus_aeneus	61.9
ARL11	Molothrus_ater	61.5
ARL11	Monodelphis_domestica	68.4
ARL11	Monodon_monoceros	78.6
ARL11	Monopterus_albus	52.3
ARL11	Morone_saxatilis	40.4
ARL11	Moschus_berezovskii	70.1
ARL11	Motacilla_alba_alba	62.0
ARL11	Mugil_cephalus	52.4
ARL11	Muntiacus_reevesi	80.0
ARL11	Mus_caroli	75.4
ARL11	Mus_musculus	75.6
ARL11	Mus_pahari	75.8
ARL11	Mustela_erminea	79.6
ARL11	Mustela_lutreola	79.6
ARL11	Mustela_nigripes	79.5
ARL11	Mustela_putorius_furo	79.3
ARL11	Myiozetetes_cayanensis	62.2
ARL11	Myotis_brandtii	79.3
ARL11	Myotis_daubentonii	78.7
ARL11	Myotis_davidii	79.3
ARL11	Myotis_lucifugus	80.0
ARL11	Myotis_myotis	79.1
ARL11	Myotis_yumanensis	73.3
ARL11	Myripristis_murdjan	53.9
ARL11	Nannospalax_galili	78.4
ARL11	Nanorana_parkeri	55.9
ARL11	Nematolebias_whitei	49.7
ARL11	Neoarius_graeffei	51.6
ARL11	Neofelis_nebulosa	80.2
ARL11	Neogale_vison	59.2
ARL11	Neomonachus_schauinslandi	79.8
ARL11	Neopelma_chrysocephalum	60.5
ARL11	Neophocaena_asiaeorientalis_asiaeorientalis	79.0
ARL11	Neopsephotus_bourkii	62.5
ARL11	Nerophis_ophidion	48.5
ARL11	Nipponia_nippon	60.7
ARL11	Nomascus_leucogenys	98.5
ARL11	Nothobranchius_furzeri	52.9
ARL11	Notolabrus_celidotus	50.7
ARL11	Numida_meleagris	58.2
ARL11	Nyctibius_grandis	61.6
ARL11	Nycticebus_coucang	79.4
ARL11	Ochotona_curzoniae	77.0
ARL11	Ochotona_princeps	77.2
ARL11	Octodon_degus	72.8
ARL11	Odobenus_rosmarus_divergens	79.3
ARL11	Odocoileus_virginianus	72.5
ARL11	Oenanthe_melanoleuca	62.5
ARL11	Oncorhynchus_gorbuscha	53.9
ARL11	Oncorhynchus_keta	53.9
ARL11	Oncorhynchus_nerka	53.5
ARL11	Oncorhynchus_tshawytscha	54.7
ARL11	Onychomys_torridus	75.9
ARL11	Onychostoma_macrolepis	50.8
ARL11	Onychostruthus_taczanowskii	63.4
ARL11	Opisthocomus_hoazin	52.5
ARL11	Orcinus_orca	68.3
ARL11	Oreochromis_aureus	50.3
ARL11	Oreochromis_niloticus	48.4
ARL11	Ornithorhynchus_anatinus	68.3
ARL11	Orycteropus_afer_afer	76.4
ARL11	Oryctolagus_cuniculus	80.8
ARL11	Oryx_dammah	75.7
ARL11	Oryzias_latipes	49.9
ARL11	Oryzias_melastigma	48.1
ARL11	Osmerus_eperlanus	52.5
ARL11	Osmerus_mordax	52.4
ARL11	Otolemur_garnettii	79.5
ARL11	Ovis_aries	75.0
ARL11	Ovis_canadensis	75.3
ARL11	Oxyura_jamaicensis	61.5
ARL11	Pangasianodon_hypophthalmus	50.5
ARL11	Pan_paniscus	70.5
ARL11	Panthera_leo	80.5
ARL11	Panthera_onca	40.1
ARL11	Panthera_pardus	80.7
ARL11	Panthera_tigris	80.7
ARL11	Panthera_uncia	80.5
ARL11	Pan_troglodytes	99.1
ARL11	Papio_anubis	96.8
ARL11	Paralichthys_olivaceus	52.5
ARL11	Parambassis_ranga	52.4
ARL11	Paramormyrops_kingsleyae	50.5
ARL11	Parus_major	62.3
ARL11	Passer_domesticus	63.7
ARL11	Passer_montanus	62.8
ARL11	Patagioenas_fasciata	61.6
ARL11	Pelecanus_crispus	62.7
ARL11	Pelmatolapia_mariae	50.2
ARL11	Pelobates_fuscus	54.7
ARL11	Pelodiscus_sinensis	56.1
ARL11	Perca_flavescens	45.3
ARL11	Perca_fluviatilis	52.6
ARL11	Periophthalmus_magnuspinnatus	49.9
ARL11	Perognathus_longimembris_pacificus	76.4
ARL11	Peromyscus_californicus_insignis	63.9
ARL11	Peromyscus_eremicus	74.7
ARL11	Peromyscus_leucopus	74.9
ARL11	Peromyscus_maniculatus_bairdii	74.9
ARL11	Petaurus_breviceps_papuanus	65.5
ARL11	Pezoporus_flaviventris	64.4
ARL11	Pezoporus_occidentalis	64.1
ARL11	Pezoporus_wallicus	63.9
ARL11	Phacochoerus_africanus	76.6
ARL11	Phaenicophaeus_curvirostris	54.9
ARL11	Phaethon_lepturus	62.1
ARL11	Phalacrocorax_carbo	61.0
ARL11	Phascolarctos_cinereus	63.5
ARL11	Phasianus_colchicus	58.9
ARL11	Phoca_vitulina	80.5
ARL11	Phocoena_phocoena	79.3
ARL11	Phocoena_sinus	79.3
ARL11	Phodopus_roborovskii	63.1
ARL11	Phycodurus_eques	49.8
ARL11	Phyllopteryx_taeniolatus	49.5
ARL11	Physeter_macrocephalus	81.4
ARL11	Piliocolobus_tephrosceles	95.6
ARL11	Pimephales_promelas	50.4
ARL11	Pipistrellus_kuhlii	62.6
ARL11	Pipra_filicauda	61.8
ARL11	Platichthys_flesus	50.8
ARL11	Plectropomus_leopardus	52.8
ARL11	Pleurodeles_waltl	59.6
ARL11	Pleuronectes_platessa	52.5
ARL11	Poecile_atricapillus	62.7
ARL11	Poecilia_formosa	52.5
ARL11	Poecilia_latipinna	52.5
ARL11	Poecilia_mexicana	52.5
ARL11	Poecilia_reticulata	52.9
ARL11	Pogoniulus_pusillus	61.2
ARL11	Polyodon_spathula	56.6
ARL11	Pongo_abelii	95.4
ARL11	Pongo_pygmaeus	95.6
ARL11	Prinia_subflava	57.8
ARL11	Prionailurus_bengalensis	80.0
ARL11	Prionailurus_viverrinus	42.6
ARL11	Propithecus_coquereli	88.8
ARL11	Psammomys_obesus	74.0
ARL11	Pseudoliparis_swirei	55.3
ARL11	Pseudophryne_corroboree	58.0
ARL11	Pseudopipra_pipra	61.0
ARL11	Pseudopodoces_humilis	62.6
ARL11	Pseudorasbora_parva	47.6
ARL11	Pseudorca_crassidens	83.4
ARL11	Pterocles_gutturalis	62.8
ARL11	Pteropus_alecto	79.3
ARL11	Pteropus_giganteus	79.8
ARL11	Pteropus_vampyrus	79.6
ARL11	Puma_concolor	80.5
ARL11	Puma_yagouaroundi	80.7
ARL11	Pungitius_pungitius	44.5
ARL11	Puntigrus_tetrazona	50.9
ARL11	Pygocentrus_nattereri	48.3
ARL11	Pygoscelis_adeliae	59.9
ARL11	Pyrgilauda_ruficollis	61.0
ARL11	Rana_temporaria	52.6
ARL11	Ranitomeya_imitator	53.3
ARL11	Rattus_norvegicus	73.7
ARL11	Rattus_rattus	74.1
ARL11	Rhinatrema_bivittatum	59.0
ARL11	Rhinichthys_klamathensis_goyatoka	49.6
ARL11	Rhinolophus_ferrumequinum	77.2
ARL11	Rhinopithecus_bieti	96.4
ARL11	Rhinopithecus_roxellana	96.4
ARL11	Rissa_tridactyla	62.3
ARL11	Rousettus_aegyptiacus	73.2
ARL11	Saccopteryx_leptura	75.9
ARL11	Saimiri_boliviensis	92.0
ARL11	Sander_lucioperca	47.0
ARL11	Sapajus_apella	92.3
ARL11	Sarcophilus_harrisii	68.2
ARL11	Sardina_pilchardus	43.0
ARL11	Scatophagus_argus	50.9
ARL11	Sciurus_carolinensis	84.2
ARL11	Scleropages_formosus	44.9
ARL11	Scomber_japonicus	54.5
ARL11	Scomber_scombrus	54.8
ARL11	Scophthalmus_maximus	47.9
ARL11	Semicossyphus_pulcher	51.1
ARL11	Serinus_canaria	60.2
ARL11	Seriola_aureovittata	51.4
ARL11	Seriola_dumerili	49.9
ARL11	Seriola_lalandi_dorsalis	51.4
ARL11	Silurus_meridionalis	49.0
ARL11	Siniperca_chuatsi	49.3
ARL11	Sinocyclocheilus_anshuiensis	51.1
ARL11	Solea_solea	47.1
ARL11	Sorex_araneus	78.0
ARL11	Sorex_fumeus	77.5
ARL11	Sparus_aurata	48.9
ARL11	Spea_bombifrons	56.1
ARL11	Sphaeramia_orbicularis	50.4
ARL11	Stegastes_partitus	49.1
ARL11	Strigops_habroptila	63.9
ARL11	Sturnus_vulgaris	60.9
ARL11	Suncus_etruscus	74.7
ARL11	Suricata_suricatta	78.9
ARL11	Sus_scrofa	76.5
ARL11	Sylvia_atricapilla	63.9
ARL11	Symphalangus_syndactylus	98.6
ARL11	Synchiropus_splendidus	48.8
ARL11	Syngnathoides_biaculeatus	52.2
ARL11	Syngnathus_acus	47.9
ARL11	Syngnathus_scovelli	49.0
ARL11	Syngnathus_typhle	45.7
ARL11	Tachyglossus_aculeatus	67.4
ARL11	Tachysurus_fulvidraco	50.4
ARL11	Tachysurus_vachellii	48.5
ARL11	Taeniopygia_guttata	60.9
ARL11	Takifugu_rubripes	51.4
ARL11	Talpa_occidentalis	79.8
ARL11	Thalassophryne_amazonica	49.7
ARL11	Theropithecus_gelada	96.6
ARL11	Thunnus_albacares	50.7
ARL11	Thunnus_maccoyii	50.5
ARL11	Thunnus_thynnus	50.5
ARL11	Toxotes_jaculatrix	55.6
